Empresa;Local de Negócios;Divisão;Estado;UF
TBRA;6215;62RR;Roraima;RR
TBRA;6216;62RR;Roraima;RR
TBRA;6217;62RR;Roraima;RR
TBRA;6218;62RR;Roraima;RR
TBRA;6219;62RR;Roraima;RR
TBRA;6220;62RR;Roraima;RR
TBRA;6221;62RR;Roraima;RR
TBRA;6222;62RR;Roraima;RR
TBRA;6223;62RR;Roraima;RR
TBRA;6224;62RR;Roraima;RR
TBRA;6225;62RR;Roraima;RR
TBRA;6226;62RR;Roraima;RR
TBRA;6227;62RR;Roraima;RR
TBRA;6228;62RR;Roraima;RR
TBRA;6229;62RR;Roraima;RR
TBRA;6230;62RR;Roraima;RR
TBRA;6231;62RR;Roraima;RR
TBRA;6232;62RR;Roraima;RR
TBRA;6233;62RR;Roraima;RR
TBRA;6234;62RR;Roraima;RR
TBRA;6235;62RR;Roraima;RR
TBRA;6236;62RR;Roraima;RR
TBRA;6237;62RR;Roraima;RR
TBRA;6238;62RR;Roraima;RR
TBRA;6239;62RR;Roraima;RR
TBRA;6240;62RR;Roraima;RR
TBRA;6241;62RR;Roraima;RR
TBRA;6242;62RR;Roraima;RR
TBRA;6243;62RR;Roraima;RR
TBRA;6244;62RR;Roraima;RR
TBRA;6245;62RR;Roraima;RR
TBRA;6246;62RR;Roraima;RR
TBRA;6247;62RR;Roraima;RR
TBRA;6248;62RR;Roraima;RR
TBRA;6249;62RR;Roraima;RR
TBRA;6250;62RR;Roraima;RR
TBRA;6251;62RR;Roraima;RR
TBRA;6252;62RR;Roraima;RR
TBRA;6253;62RR;Roraima;RR
TBRA;6254;62RR;Roraima;RR
TBRA;6255;62RR;Roraima;RR
TBRA;6256;62RR;Roraima;RR
TBRA;6257;62RR;Roraima;RR
TBRA;6258;62RR;Roraima;RR
TBRA;6259;62RR;Roraima;RR
TBRA;6260;62RR;Roraima;RR
TBRA;6261;62RR;Roraima;RR
TBRA;6262;62RR;Roraima;RR
TBRA;6263;62RR;Roraima;RR
TBRA;6264;62RR;Roraima;RR
TBRA;6265;62RR;Roraima;RR
TBRA;6266;62RR;Roraima;RR
TBRA;6267;62RR;Roraima;RR
TBRA;6268;62RR;Roraima;RR
TBRA;6269;62RR;Roraima;RR
TBRA;6270;62RR;Roraima;RR
TBRA;6271;62RR;Roraima;RR
TBRA;6272;62RR;Roraima;RR
TBRA;6273;62RR;Roraima;RR
TBRA;6274;62RR;Roraima;RR
TBRA;6275;62RR;Roraima;RR
TBRA;6276;62RR;Roraima;RR
TBRA;6277;62RR;Roraima;RR
TBRA;6278;62RR;Roraima;RR
TBRA;6279;62RR;Roraima;RR
TBRA;6280;62RR;Roraima;RR
TBRA;6281;62RR;Roraima;RR
TBRA;6282;62RR;Roraima;RR
TBRA;6283;62RR;Roraima;RR
TBRA;6284;62RR;Roraima;RR
TBRA;6285;62RR;Roraima;RR
TBRA;6286;62RR;Roraima;RR
TBRA;6287;62RR;Roraima;RR
TBRA;6288;62RR;Roraima;RR
TBRA;6289;62RR;Roraima;RR
TBRA;6290;62RR;Roraima;RR
TBRA;6291;62RR;Roraima;RR
TBRA;6292;62RR;Roraima;RR
TBRA;6293;62RR;Roraima;RR
TBRA;6294;62RR;Roraima;RR
TBRA;6295;62RR;Roraima;RR
TBRA;6296;62RR;Roraima;RR
TBRA;6297;62RR;Roraima;RR
TBRA;6298;62RR;Roraima;RR
TBRA;6299;62RR;Roraima;RR
TBRA;6300;63AP;Amapá;AP
TBRA;6301;63AP;Amapá;AP
TBRA;6302;63AP;Amapá;AP
TBRA;6303;63AP;Amapá;AP
TBRA;6304;63AP;Amapá;AP
TBRA;6305;63AP;Amapá;AP
TBRA;6306;63AP;Amapá;AP
TBRA;6307;63AP;Amapá;AP
TBRA;6308;63AP;Amapá;AP
TBRA;6309;63AP;Amapá;AP
TBRA;6310;63AP;Amapá;AP
TBRA;6311;63AP;Amapá;AP
TBRA;6312;63AP;Amapá;AP
TBRA;6313;63AP;Amapá;AP
TBRA;6314;63AP;Amapá;AP
TBRA;6315;63AP;Amapá;AP
TBRA;6316;63AP;Amapá;AP
TBRA;6317;63AP;Amapá;AP
TBRA;6318;63AP;Amapá;AP
TBRA;6319;63AP;Amapá;AP
TBRA;6320;63AP;Amapá;AP
TBRA;6321;63AP;Amapá;AP
TBRA;6322;63AP;Amapá;AP
TBRA;6323;63AP;Amapá;AP
TBRA;6324;63AP;Amapá;AP
TBRA;6325;63AP;Amapá;AP
TBRA;6326;63AP;Amapá;AP
TBRA;6327;63AP;Amapá;AP
TBRA;6328;63AP;Amapá;AP
TBRA;6329;63AP;Amapá;AP
TBRA;6330;63AP;Amapá;AP
TBRA;6331;63AP;Amapá;AP
TBRA;6332;63AP;Amapá;AP
TBRA;6333;63AP;Amapá;AP
TBRA;6334;63AP;Amapá;AP
TBRA;6335;63AP;Amapá;AP
TBRA;6336;63AP;Amapá;AP
TBRA;6337;63AP;Amapá;AP
TBRA;6338;63AP;Amapá;AP
TBRA;6339;63AP;Amapá;AP
TBRA;6340;63AP;Amapá;AP
TBRA;6341;63AP;Amapá;AP
TBRA;6342;63AP;Amapá;AP
TBRA;6343;63AP;Amapá;AP
TBRA;6344;63AP;Amapá;AP
TBRA;6345;63AP;Amapá;AP
TBRA;6346;63AP;Amapá;AP
TBRA;6347;63AP;Amapá;AP
TBRA;6348;63AP;Amapá;AP
TBRA;6349;63AP;Amapá;AP
TBRA;6350;63AP;Amapá;AP
TBRA;6351;63AP;Amapá;AP
TBRA;6352;63AP;Amapá;AP
TBRA;6353;63AP;Amapá;AP
TBRA;6354;63AP;Amapá;AP
TBRA;6355;63AP;Amapá;AP
TBRA;6356;63AP;Amapá;AP
TBRA;6357;63AP;Amapá;AP
TBRA;6358;63AP;Amapá;AP
TBRA;6359;63AP;Amapá;AP
TBRA;6360;63AP;Amapá;AP
TBRA;6361;63AP;Amapá;AP
TBRA;6362;63AP;Amapá;AP
TBRA;6363;63AP;Amapá;AP
TBRA;6364;63AP;Amapá;AP
TBRA;6365;63AP;Amapá;AP
TBRA;6366;63AP;Amapá;AP
TBRA;6367;63AP;Amapá;AP
TBRA;6368;63AP;Amapá;AP
TBRA;6369;63AP;Amapá;AP
TBRA;6370;63AP;Amapá;AP
TBRA;6371;63AP;Amapá;AP
TBRA;6372;63AP;Amapá;AP
TBRA;6373;63AP;Amapá;AP
TBRA;6374;63AP;Amapá;AP
TBRA;6375;63AP;Amapá;AP
TBRA;6376;63AP;Amapá;AP
TBRA;6377;63AP;Amapá;AP
TBRA;6378;63AP;Amapá;AP
TBRA;6379;63AP;Amapá;AP
TBRA;6380;63AP;Amapá;AP
TBRA;6381;63AP;Amapá;AP
TBRA;6382;63AP;Amapá;AP
TBRA;6383;63AP;Amapá;AP
TBRA;6384;63AP;Amapá;AP
TBRA;6385;63AP;Amapá;AP
TBRA;6386;63AP;Amapá;AP
TBRA;6387;63AP;Amapá;AP
TBRA;6388;63AP;Amapá;AP
TBRA;6389;63AP;Amapá;AP
TBRA;6390;63AP;Amapá;AP
TBRA;6391;63AP;Amapá;AP
TBRA;6392;63AP;Amapá;AP
TBRA;6393;63AP;Amapá;AP
TBRA;6394;63AP;Amapá;AP
TBRA;6395;63AP;Amapá;AP
TBRA;6396;63AP;Amapá;AP
TBRA;6397;63AP;Amapá;AP
TBRA;6398;63AP;Amapá;AP
TBRA;6399;63AP;Amapá;AP
TBRA;6400;64MA;Maranhão;MA
TBRA;6401;64MA;Maranhão;MA
TBRA;6402;64MA;Maranhão;MA
TBRA;6403;64MA;Maranhão;MA
TBRA;6404;64MA;Maranhão;MA
TBRA;6405;64MA;Maranhão;MA
TBRA;6406;64MA;Maranhão;MA
TBRA;6407;64MA;Maranhão;MA
TBRA;6408;64MA;Maranhão;MA
TBRA;6409;64MA;Maranhão;MA
TBRA;6410;64MA;Maranhão;MA
TBRA;6411;64MA;Maranhão;MA
TBRA;6412;64MA;Maranhão;MA
TBRA;6413;64MA;Maranhão;MA
TBRA;6414;64MA;Maranhão;MA
TBRA;6415;64MA;Maranhão;MA
TBRA;6416;64MA;Maranhão;MA
TBRA;6417;64MA;Maranhão;MA
TBRA;6418;64MA;Maranhão;MA
TBRA;6419;64MA;Maranhão;MA
TBRA;6420;64MA;Maranhão;MA
TBRA;6421;64MA;Maranhão;MA
TBRA;6422;64MA;Maranhão;MA
TBRA;6423;64MA;Maranhão;MA
TBRA;6424;64MA;Maranhão;MA
TBRA;6425;64MA;Maranhão;MA
TBRA;6426;64MA;Maranhão;MA
TBRA;6427;64MA;Maranhão;MA
TBRA;6428;64MA;Maranhão;MA
TBRA;6429;64MA;Maranhão;MA
TBRA;6430;64MA;Maranhão;MA
TBRA;6431;64MA;Maranhão;MA
TBRA;6432;64MA;Maranhão;MA
TBRA;6433;64MA;Maranhão;MA
TBRA;6434;64MA;Maranhão;MA
TBRA;6435;64MA;Maranhão;MA
TBRA;6436;64MA;Maranhão;MA
TBRA;6437;64MA;Maranhão;MA
TBRA;6438;64MA;Maranhão;MA
TBRA;6439;64MA;Maranhão;MA
TBRA;6440;64MA;Maranhão;MA
TBRA;6441;64MA;Maranhão;MA
TBRA;6442;64MA;Maranhão;MA
TBRA;6443;64MA;Maranhão;MA
TBRA;6444;64MA;Maranhão;MA
TBRA;6445;64MA;Maranhão;MA
TBRA;6446;64MA;Maranhão;MA
TBRA;6447;64MA;Maranhão;MA
TBRA;6448;64MA;Maranhão;MA
TBRA;6449;64MA;Maranhão;MA
TBRA;6450;64MA;Maranhão;MA
TBRA;6451;64MA;Maranhão;MA
TBRA;6452;64MA;Maranhão;MA
TBRA;6453;64MA;Maranhão;MA
TBRA;6454;64MA;Maranhão;MA
TBRA;6455;64MA;Maranhão;MA
TBRA;6456;64MA;Maranhão;MA
TBRA;6457;64MA;Maranhão;MA
TBRA;6458;64MA;Maranhão;MA
TBRA;6459;64MA;Maranhão;MA
TBRA;6460;64MA;Maranhão;MA
TBRA;6461;64MA;Maranhão;MA
TBRA;6462;64MA;Maranhão;MA
TBRA;6463;64MA;Maranhão;MA
TBRA;6464;64MA;Maranhão;MA
TBRA;6465;64MA;Maranhão;MA
TBRA;6466;64MA;Maranhão;MA
TBRA;6467;64MA;Maranhão;MA
TBRA;6468;64MA;Maranhão;MA
TBRA;6469;64MA;Maranhão;MA
TBRA;6470;64MA;Maranhão;MA
TBRA;6471;64MA;Maranhão;MA
TBRA;6472;64MA;Maranhão;MA
TBRA;6473;64MA;Maranhão;MA
TBRA;6474;64MA;Maranhão;MA
TBRA;6475;64MA;Maranhão;MA
TBRA;6476;64MA;Maranhão;MA
TBRA;6477;64MA;Maranhão;MA
TBRA;6478;64MA;Maranhão;MA
TBRA;6479;64MA;Maranhão;MA
TBRA;6480;64MA;Maranhão;MA
TBRA;6481;64MA;Maranhão;MA
TBRA;6482;64MA;Maranhão;MA
TBRA;6483;64MA;Maranhão;MA
TBRA;6484;64MA;Maranhão;MA
TBRA;6485;64MA;Maranhão;MA
TBRA;6486;64MA;Maranhão;MA
TBRA;6487;64MA;Maranhão;MA
TBRA;6488;64MA;Maranhão;MA
TBRA;6489;64MA;Maranhão;MA
TBRA;6490;64MA;Maranhão;MA
TBRA;6491;64MA;Maranhão;MA
TBRA;6492;64MA;Maranhão;MA
TBRA;6493;64MA;Maranhão;MA
TBRA;6494;64MA;Maranhão;MA
TBRA;6495;64MA;Maranhão;MA
TBRA;6496;64MA;Maranhão;MA
TBRA;6497;64MA;Maranhão;MA
TBRA;6498;64MA;Maranhão;MA
TBRA;6499;64MA;Maranhão;MA
TBRA;8000;80MT;Mato Grosso;MT
TBRA;8001;80MT;Mato Grosso;MT
TBRA;8002;80MT;Mato Grosso;MT
TBRA;8003;80MT;Mato Grosso;MT
TBRA;8004;80MT;Mato Grosso;MT
TBRA;8005;80MT;Mato Grosso;MT
TBRA;8006;80MT;Mato Grosso;MT
TBRA;8007;80MT;Mato Grosso;MT
TBRA;8008;80MT;Mato Grosso;MT
TBRA;8009;80MT;Mato Grosso;MT
TBRA;8010;80MT;Mato Grosso;MT
TBRA;8011;80MT;Mato Grosso;MT
TBRA;8012;80MT;Mato Grosso;MT
TBRA;8013;80MT;Mato Grosso;MT
TBRA;8014;80MT;Mato Grosso;MT
TBRA;8015;80MT;Mato Grosso;MT
TBRA;8016;80MT;Mato Grosso;MT
TBRA;8017;80MT;Mato Grosso;MT
TBRA;8018;80MT;Mato Grosso;MT
TBRA;8019;80MT;Mato Grosso;MT
TBRA;8020;80MT;Mato Grosso;MT
TBRA;8021;80MT;Mato Grosso;MT
TBRA;8022;80MT;Mato Grosso;MT
TBRA;8023;80MT;Mato Grosso;MT
TBRA;8024;80MT;Mato Grosso;MT
TBRA;8025;80MT;Mato Grosso;MT
TBRA;8026;80MT;Mato Grosso;MT
TBRA;8027;80MT;Mato Grosso;MT
TBRA;8028;80MT;Mato Grosso;MT
TBRA;8029;80MT;Mato Grosso;MT
TBRA;8030;80MT;Mato Grosso;MT
TBRA;8031;80MT;Mato Grosso;MT
TBRA;8032;80MT;Mato Grosso;MT
TBRA;8033;80MT;Mato Grosso;MT
TBRA;8034;80MT;Mato Grosso;MT
TBRA;8035;80MT;Mato Grosso;MT
TBRA;8036;80MT;Mato Grosso;MT
TBRA;8037;80MT;Mato Grosso;MT
TBRA;8038;80MT;Mato Grosso;MT
TBRA;8039;80MT;Mato Grosso;MT
TBRA;8040;80MT;Mato Grosso;MT
TBRA;8041;80MT;Mato Grosso;MT
TBRA;8042;80MT;Mato Grosso;MT
TBRA;8043;80MT;Mato Grosso;MT
TBRA;8044;80MT;Mato Grosso;MT
TBRA;8045;80MT;Mato Grosso;MT
TBRA;8046;80MT;Mato Grosso;MT
TBRA;8047;80MT;Mato Grosso;MT
TBRA;8048;80MT;Mato Grosso;MT
TBRA;8049;80MT;Mato Grosso;MT
TBRA;8050;80MT;Mato Grosso;MT
TBRA;8051;80MT;Mato Grosso;MT
TBRA;8052;80MT;Mato Grosso;MT
TBRA;8053;80MT;Mato Grosso;MT
TBRA;8054;80MT;Mato Grosso;MT
TBRA;8055;80MT;Mato Grosso;MT
TBRA;8056;80MT;Mato Grosso;MT
TBRA;8057;80MT;Mato Grosso;MT
TBRA;8058;80MT;Mato Grosso;MT
TBRA;8059;80MT;Mato Grosso;MT
TBRA;8060;80MT;Mato Grosso;MT
TBRA;8061;80MT;Mato Grosso;MT
TBRA;8062;80MT;Mato Grosso;MT
TBRA;8063;80MT;Mato Grosso;MT
TBRA;8064;80MT;Mato Grosso;MT
TBRA;8065;80MT;Mato Grosso;MT
TBRA;8066;80MT;Mato Grosso;MT
TBRA;8067;80MT;Mato Grosso;MT
TBRA;8068;80MT;Mato Grosso;MT
TBRA;8069;80MT;Mato Grosso;MT
TBRA;8070;80MT;Mato Grosso;MT
TBRA;8071;80MT;Mato Grosso;MT
TBRA;8072;80MT;Mato Grosso;MT
TBRA;8073;80MT;Mato Grosso;MT
TBRA;8074;80MT;Mato Grosso;MT
TBRA;8075;80MT;Mato Grosso;MT
TBRA;8076;80MT;Mato Grosso;MT
TBRA;8077;80MT;Mato Grosso;MT
TBRA;8078;80MT;Mato Grosso;MT
TBRA;8079;80MT;Mato Grosso;MT
TBRA;8080;80MT;Mato Grosso;MT
TBRA;8081;80MT;Mato Grosso;MT
TBRA;8082;80MT;Mato Grosso;MT
TBRA;8083;80MT;Mato Grosso;MT
TBRA;8084;80MT;Mato Grosso;MT
TBRA;8085;80MT;Mato Grosso;MT
TBRA;8086;80MT;Mato Grosso;MT
TBRA;8087;80MT;Mato Grosso;MT
TBRA;8088;80MT;Mato Grosso;MT
TBRA;8089;80MT;Mato Grosso;MT
TBRA;8090;80MT;Mato Grosso;MT
TBRA;8091;80MT;Mato Grosso;MT
TBRA;8092;80MT;Mato Grosso;MT
TBRA;8093;80MT;Mato Grosso;MT
TBRA;8094;80MT;Mato Grosso;MT
TBRA;8095;80MT;Mato Grosso;MT
TBRA;8096;80MT;Mato Grosso;MT
TBRA;8097;80MT;Mato Grosso;MT
TBRA;8098;80MT;Mato Grosso;MT
TBRA;8099;80MT;Mato Grosso;MT
TBRA;8100;81MS;Mato Grosso do Sul;MS
TBRA;8101;81MS;Mato Grosso do Sul;MS
TBRA;8102;81MS;Mato Grosso do Sul;MS
TBRA;8103;81MS;Mato Grosso do Sul;MS
TBRA;8104;81MS;Mato Grosso do Sul;MS
TBRA;8105;81MS;Mato Grosso do Sul;MS
TBRA;8106;81MS;Mato Grosso do Sul;MS
TBRA;8107;81MS;Mato Grosso do Sul;MS
TBRA;8108;81MS;Mato Grosso do Sul;MS
TBRA;8109;81MS;Mato Grosso do Sul;MS
TBRA;8110;81MS;Mato Grosso do Sul;MS
TBRA;8111;81MS;Mato Grosso do Sul;MS
TBRA;8112;81MS;Mato Grosso do Sul;MS
TBRA;8113;81MS;Mato Grosso do Sul;MS
TBRA;8114;81MS;Mato Grosso do Sul;MS
TBRA;8115;81MS;Mato Grosso do Sul;MS
TBRA;8116;81MS;Mato Grosso do Sul;MS
TBRA;8117;81MS;Mato Grosso do Sul;MS
TBRA;8118;81MS;Mato Grosso do Sul;MS
TBRA;8119;81MS;Mato Grosso do Sul;MS
TBRA;8120;81MS;Mato Grosso do Sul;MS
TBRA;8121;81MS;Mato Grosso do Sul;MS
TBRA;8122;81MS;Mato Grosso do Sul;MS
TBRA;8123;81MS;Mato Grosso do Sul;MS
TBRA;8124;81MS;Mato Grosso do Sul;MS
TBRA;8125;81MS;Mato Grosso do Sul;MS
TBRA;8126;81MS;Mato Grosso do Sul;MS
TBRA;8127;81MS;Mato Grosso do Sul;MS
TBRA;8128;81MS;Mato Grosso do Sul;MS
TBRA;8129;81MS;Mato Grosso do Sul;MS
TBRA;8130;81MS;Mato Grosso do Sul;MS
TBRA;8131;81MS;Mato Grosso do Sul;MS
TBRA;8132;81MS;Mato Grosso do Sul;MS
TBRA;8133;81MS;Mato Grosso do Sul;MS
TBRA;8134;81MS;Mato Grosso do Sul;MS
TBRA;8135;81MS;Mato Grosso do Sul;MS
TBRA;8136;81MS;Mato Grosso do Sul;MS
TBRA;8137;81MS;Mato Grosso do Sul;MS
TBRA;8138;81MS;Mato Grosso do Sul;MS
TBRA;8139;81MS;Mato Grosso do Sul;MS
TBRA;8140;81MS;Mato Grosso do Sul;MS
TBRA;8141;81MS;Mato Grosso do Sul;MS
TBRA;8142;81MS;Mato Grosso do Sul;MS
TBRA;8143;81MS;Mato Grosso do Sul;MS
TBRA;8144;81MS;Mato Grosso do Sul;MS
TBRA;8145;81MS;Mato Grosso do Sul;MS
TBRA;8146;81MS;Mato Grosso do Sul;MS
TBRA;8147;81MS;Mato Grosso do Sul;MS
TBRA;8148;81MS;Mato Grosso do Sul;MS
TBRA;8149;81MS;Mato Grosso do Sul;MS
TBRA;8150;81MS;Mato Grosso do Sul;MS
TBRA;8151;81MS;Mato Grosso do Sul;MS
TBRA;8152;81MS;Mato Grosso do Sul;MS
TBRA;8153;81MS;Mato Grosso do Sul;MS
TBRA;8154;81MS;Mato Grosso do Sul;MS
TBRA;8155;81MS;Mato Grosso do Sul;MS
TBRA;8156;81MS;Mato Grosso do Sul;MS
TBRA;8157;81MS;Mato Grosso do Sul;MS
TBRA;8158;81MS;Mato Grosso do Sul;MS
TBRA;8159;81MS;Mato Grosso do Sul;MS
TBRA;8160;81MS;Mato Grosso do Sul;MS
TBRA;8161;81MS;Mato Grosso do Sul;MS
TBRA;8162;81MS;Mato Grosso do Sul;MS
TBRA;8163;81MS;Mato Grosso do Sul;MS
TBRA;8164;81MS;Mato Grosso do Sul;MS
TBRA;8165;81MS;Mato Grosso do Sul;MS
TBRA;8166;81MS;Mato Grosso do Sul;MS
TBRA;8167;81MS;Mato Grosso do Sul;MS
TBRA;8168;81MS;Mato Grosso do Sul;MS
TBRA;8169;81MS;Mato Grosso do Sul;MS
TBRA;8170;81MS;Mato Grosso do Sul;MS
TBRA;8171;81MS;Mato Grosso do Sul;MS
TBRA;8172;81MS;Mato Grosso do Sul;MS
TBRA;8173;81MS;Mato Grosso do Sul;MS
TBRA;8174;81MS;Mato Grosso do Sul;MS
TBRA;8175;81MS;Mato Grosso do Sul;MS
TBRA;8176;81MS;Mato Grosso do Sul;MS
TBRA;8177;81MS;Mato Grosso do Sul;MS
TBRA;8178;81MS;Mato Grosso do Sul;MS
TBRA;8179;81MS;Mato Grosso do Sul;MS
TBRA;8180;81MS;Mato Grosso do Sul;MS
TBRA;8181;81MS;Mato Grosso do Sul;MS
TBRA;8182;81MS;Mato Grosso do Sul;MS
TBRA;8183;81MS;Mato Grosso do Sul;MS
TBRA;8184;81MS;Mato Grosso do Sul;MS
TBRA;8185;81MS;Mato Grosso do Sul;MS
TBRA;8186;81MS;Mato Grosso do Sul;MS
TBRA;8187;81MS;Mato Grosso do Sul;MS
TBRA;8188;81MS;Mato Grosso do Sul;MS
TBRA;8189;81MS;Mato Grosso do Sul;MS
TBRA;8190;81MS;Mato Grosso do Sul;MS
TBRA;8191;81MS;Mato Grosso do Sul;MS
TBRA;8192;81MS;Mato Grosso do Sul;MS
TBRA;8193;81MS;Mato Grosso do Sul;MS
TBRA;8194;81MS;Mato Grosso do Sul;MS
TBRA;8195;81MS;Mato Grosso do Sul;MS
TBRA;8196;81MS;Mato Grosso do Sul;MS
TBRA;8197;81MS;Mato Grosso do Sul;MS
TBRA;8198;81MS;Mato Grosso do Sul;MS
TBRA;8199;81MS;Mato Grosso do Sul;MS
TBRA;8200;82RO;Rondonia;RO
TBRA;8201;82RO;Rondonia;RO
TBRA;8202;82RO;Rondonia;RO
TBRA;8203;82RO;Rondonia;RO
TBRA;8204;82RO;Rondonia;RO
TBRA;8205;82RO;Rondonia;RO
TBRA;8206;82RO;Rondonia;RO
TBRA;8207;82RO;Rondonia;RO
TBRA;8208;82RO;Rondonia;RO
TBRA;8209;82RO;Rondonia;RO
TBRA;8210;82RO;Rondonia;RO
TBRA;8211;82RO;Rondonia;RO
TBRA;8212;82RO;Rondonia;RO
TBRA;8213;82RO;Rondonia;RO
TBRA;8214;82RO;Rondonia;RO
TBRA;8215;82RO;Rondonia;RO
TBRA;8216;82RO;Rondonia;RO
TBRA;8217;82RO;Rondonia;RO
TBRA;8218;82RO;Rondonia;RO
TBRA;8219;82RO;Rondonia;RO
TBRA;8220;82RO;Rondonia;RO
TBRA;8221;82RO;Rondonia;RO
TBRA;8222;82RO;Rondonia;RO
TBRA;8223;82RO;Rondonia;RO
TBRA;8224;82RO;Rondonia;RO
TBRA;8225;82RO;Rondonia;RO
TBRA;8226;82RO;Rondonia;RO
TBRA;8227;82RO;Rondonia;RO
TBRA;8228;82RO;Rondonia;RO
TBRA;8229;82RO;Rondonia;RO
TBRA;8230;82RO;Rondonia;RO
TBRA;8231;82RO;Rondonia;RO
TBRA;8232;82RO;Rondonia;RO
TBRA;8233;82RO;Rondonia;RO
TBRA;8234;82RO;Rondonia;RO
TBRA;8235;82RO;Rondonia;RO
TBRA;8236;82RO;Rondonia;RO
TBRA;8237;82RO;Rondonia;RO
TBRA;8238;82RO;Rondonia;RO
TBRA;8239;82RO;Rondonia;RO
TBRA;8240;82RO;Rondonia;RO
TBRA;8241;82RO;Rondonia;RO
TBRA;8242;82RO;Rondonia;RO
TBRA;8243;82RO;Rondonia;RO
TBRA;8244;82RO;Rondonia;RO
TBRA;8245;82RO;Rondonia;RO
TBRA;8246;82RO;Rondonia;RO
TBRA;8247;82RO;Rondonia;RO
TBRA;8248;82RO;Rondonia;RO
TBRA;8249;82RO;Rondonia;RO
TBRA;8250;82RO;Rondonia;RO
TBRA;8251;82RO;Rondonia;RO
TBRA;8252;82RO;Rondonia;RO
TBRA;8253;82RO;Rondonia;RO
TBRA;8254;82RO;Rondonia;RO
TBRA;8255;82RO;Rondonia;RO
TBRA;8256;82RO;Rondonia;RO
TBRA;8257;82RO;Rondonia;RO
TBRA;8258;82RO;Rondonia;RO
TBRA;8259;82RO;Rondonia;RO
TBRA;8260;82RO;Rondonia;RO
TBRA;8261;82RO;Rondonia;RO
TBRA;8262;82RO;Rondonia;RO
TBRA;8263;82RO;Rondonia;RO
TBRA;8264;82RO;Rondonia;RO
TBRA;8265;82RO;Rondonia;RO
TBRA;8266;82RO;Rondonia;RO
TBRA;8267;82RO;Rondonia;RO
TBRA;8268;82RO;Rondonia;RO
TBRA;8269;82RO;Rondonia;RO
TBRA;8270;82RO;Rondonia;RO
TBRA;8271;82RO;Rondonia;RO
TBRA;8272;82RO;Rondonia;RO
TBRA;8273;82RO;Rondonia;RO
TBRA;8274;82RO;Rondonia;RO
TBRA;8275;82RO;Rondonia;RO
TBRA;8276;82RO;Rondonia;RO
TBRA;8277;82RO;Rondonia;RO
TBRA;8278;82RO;Rondonia;RO
TBRA;8279;82RO;Rondonia;RO
TBRA;8280;82RO;Rondonia;RO
TBRA;8281;82RO;Rondonia;RO
TBRA;8282;82RO;Rondonia;RO
TBRA;8283;82RO;Rondonia;RO
TBRA;8284;82RO;Rondonia;RO
TBRA;8285;82RO;Rondonia;RO
TBRA;8286;82RO;Rondonia;RO
TBRA;8287;82RO;Rondonia;RO
TBRA;8288;82RO;Rondonia;RO
TBRA;8289;82RO;Rondonia;RO
TBRA;8290;82RO;Rondonia;RO
TBRA;8291;82RO;Rondonia;RO
TBRA;8292;82RO;Rondonia;RO
TBRA;8293;82RO;Rondonia;RO
TBRA;8294;82RO;Rondonia;RO
TBRA;8295;82RO;Rondonia;RO
TBRA;8296;82RO;Rondonia;RO
TBRA;8297;82RO;Rondonia;RO
TBRA;8298;82RO;Rondonia;RO
TBRA;8299;82RO;Rondonia;RO
TBRA;8300;83AC;Acre;AC
TBRA;8301;83AC;Acre;AC
TBRA;8302;83AC;Acre;AC
TBRA;8303;83AC;Acre;AC
TBRA;8304;83AC;Acre;AC
TBRA;8305;83AC;Acre;AC
TBRA;8306;83AC;Acre;AC
TBRA;8307;83AC;Acre;AC
TBRA;8308;83AC;Acre;AC
TBRA;8309;83AC;Acre;AC
TBRA;8310;83AC;Acre;AC
TBRA;8311;83AC;Acre;AC
TBRA;8312;83AC;Acre;AC
TBRA;8313;83AC;Acre;AC
TBRA;8314;83AC;Acre;AC
TBRA;8315;83AC;Acre;AC
TBRA;8316;83AC;Acre;AC
TBRA;8317;83AC;Acre;AC
TBRA;8318;83AC;Acre;AC
TBRA;8319;83AC;Acre;AC
TBRA;8320;83AC;Acre;AC
TBRA;8321;83AC;Acre;AC
TBRA;8322;83AC;Acre;AC
TBRA;8323;83AC;Acre;AC
TBRA;8324;83AC;Acre;AC
TBRA;8325;83AC;Acre;AC
TBRA;8326;83AC;Acre;AC
TBRA;8327;83AC;Acre;AC
TBRA;8328;83AC;Acre;AC
TBRA;8329;83AC;Acre;AC
TBRA;8330;83AC;Acre;AC
TBRA;8331;83AC;Acre;AC
TBRA;8332;83AC;Acre;AC
TBRA;8333;83AC;Acre;AC
TBRA;8334;83AC;Acre;AC
TBRA;8335;83AC;Acre;AC
TBRA;8336;83AC;Acre;AC
TBRA;8337;83AC;Acre;AC
TBRA;8338;83AC;Acre;AC
TBRA;8339;83AC;Acre;AC
TBRA;8340;83AC;Acre;AC
TBRA;8341;83AC;Acre;AC
TBRA;8342;83AC;Acre;AC
TBRA;8343;83AC;Acre;AC
TBRA;8344;83AC;Acre;AC
TBRA;8345;83AC;Acre;AC
TBRA;8346;83AC;Acre;AC
TBRA;8347;83AC;Acre;AC
TBRA;8348;83AC;Acre;AC
TBRA;8349;83AC;Acre;AC
TBRA;8350;83AC;Acre;AC
TBRA;8351;83AC;Acre;AC
TBRA;8352;83AC;Acre;AC
TBRA;8353;83AC;Acre;AC
TBRA;8354;83AC;Acre;AC
TBRA;8355;83AC;Acre;AC
